"subscription_id","customer_id","plan_id","status","billing_cycle","start_date","end_date","mrr_usd","discount_pct","trial_end_date","cancellation_reason","created_at"
1614,1047,3,"expired","annual","2023-05-22","2024-03-31",12.67,20.00,"2023-06-05",NULL,"2026-04-24 22:09:13.186774"
1615,1047,5,"active","monthly","2024-03-31",NULL,59.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1616,1048,1,"active","annual","2024-03-14",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1617,1049,2,"active","annual","2025-06-08",NULL,10.00,0.00,"2025-06-22",NULL,"2026-04-24 22:09:13.186774"
1618,1050,4,"cancelled","annual","2025-09-13","2025-11-12",32.50,0.00,"2025-09-27","Budget cuts","2026-04-24 22:09:13.186774"
1619,1050,5,"active","monthly","2025-11-12",NULL,47.20,20.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1620,1051,6,"active","annual","2024-06-11",NULL,82.50,0.00,"2024-06-25",NULL,"2026-04-24 22:09:13.186774"
1621,1052,1,"active","annual","2025-06-18",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1622,1053,1,"expired","annual","2024-05-06","2024-11-13",0.00,0.00,NULL,"Switched competitor","2026-04-24 22:09:13.186774"
1623,1053,3,"active","monthly","2024-11-13",NULL,17.10,10.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1624,1054,2,"expired","annual","2024-02-06","2024-11-24",9.00,10.00,"2024-02-20","Company reorganization","2026-04-24 22:09:13.186774"
1625,1054,2,"cancelled","annual","2024-11-24","2025-08-17",9.00,10.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
1626,1054,2,"cancelled","monthly","2025-08-17","2024-07-26",12.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1627,1055,1,"cancelled","annual","2023-06-26","2024-06-22",0.00,0.00,NULL,"Switched competitor","2026-04-24 22:09:13.186774"
1628,1056,3,"cancelled","monthly","2023-06-20","2024-03-20",19.00,0.00,"2023-07-04","Budget cuts","2026-04-24 22:09:13.186774"
1629,1056,1,"expired","annual","2024-03-20","2024-08-22",0.00,0.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
1630,1056,6,"active","annual","2024-08-22",NULL,82.50,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1631,1057,4,"cancelled","monthly","2025-04-07","2025-10-13",39.00,0.00,"2025-04-21","Company reorganization","2026-04-24 22:09:13.186774"
1632,1057,3,"active","annual","2025-10-13",NULL,12.67,20.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1633,1058,1,"active","monthly","2025-05-31",NULL,0.00,20.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1634,1059,5,"expired","annual","2025-07-05","2025-09-03",49.17,0.00,"2025-07-19","Switched competitor","2026-04-24 22:09:13.186774"
1635,1059,4,"active","annual","2025-09-03",NULL,26.00,20.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1636,1060,1,"active","annual","2025-04-10",NULL,0.00,25.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1637,1061,2,"active","monthly","2025-03-28",NULL,12.00,0.00,"2025-04-11",NULL,"2026-04-24 22:09:13.186774"
1638,1062,2,"expired","annual","2025-08-07","2025-10-25",10.00,0.00,"2025-08-21","Budget cuts","2026-04-24 22:09:13.186774"
1639,1062,6,"active","annual","2025-10-25",NULL,70.12,15.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1640,1063,5,"expired","annual","2024-04-26","2024-08-22",49.17,0.00,"2024-05-10",NULL,"2026-04-24 22:09:13.186774"
1641,1063,1,"cancelled","monthly","2024-08-22","2025-08-29",0.00,0.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
1642,1064,3,"expired","annual","2025-02-09","2025-06-02",15.83,0.00,"2025-02-23","Not using it","2026-04-24 22:09:13.186774"
1643,1064,1,"active","annual","2025-06-02",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1644,1065,3,"active","annual","2024-11-08",NULL,15.83,0.00,"2024-11-22",NULL,"2026-04-24 22:09:13.186774"
1645,1066,2,"active","monthly","2023-07-03",NULL,12.00,0.00,"2023-07-17",NULL,"2026-04-24 22:09:13.186774"
1646,1067,1,"cancelled","monthly","2023-05-12","2024-04-06",0.00,0.00,NULL,"Company reorganization","2026-04-24 22:09:13.186774"
1647,1068,4,"cancelled","monthly","2023-10-10","2024-08-13",31.20,20.00,"2023-10-24","Missing features","2026-04-24 22:09:13.186774"
1648,1069,2,"cancelled","annual","2024-09-20","2024-12-12",10.00,0.00,"2024-10-04",NULL,"2026-04-24 22:09:13.186774"
1649,1069,4,"cancelled","monthly","2024-12-12","2025-01-17",35.10,10.00,NULL,"Switched competitor","2026-04-24 22:09:13.186774"
1650,1070,2,"cancelled","annual","2024-06-27","2024-12-09",8.50,15.00,"2024-07-11",NULL,"2026-04-24 22:09:13.186774"
1651,1070,6,"active","monthly","2024-12-09",NULL,99.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1652,1071,6,"cancelled","annual","2023-03-02","2023-11-16",82.50,0.00,"2023-03-16",NULL,"2026-04-24 22:09:13.186774"
1653,1071,2,"cancelled","annual","2023-11-16","2024-10-16",10.00,0.00,NULL,"Too expensive","2026-04-24 22:09:13.186774"
1654,1072,1,"active","annual","2024-03-11",NULL,0.00,10.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1655,1073,1,"cancelled","monthly","2023-08-01","2025-06-01",0.00,0.00,NULL,"Switched competitor","2026-04-24 22:09:13.186774"
1656,1074,4,"active","annual","2023-04-21",NULL,32.50,0.00,"2023-05-05",NULL,"2026-04-24 22:09:13.186774"
1657,1075,2,"active","monthly","2025-04-12",NULL,10.20,15.00,"2025-04-26",NULL,"2026-04-24 22:09:13.186774"
1658,1076,5,"cancelled","monthly","2024-11-23","2025-03-13",59.00,0.00,"2024-12-07","Not using it","2026-04-24 22:09:13.186774"
1659,1076,3,"cancelled","annual","2025-03-13","2025-09-16",15.83,0.00,NULL,"Missing features","2026-04-24 22:09:13.186774"
1660,1076,4,"active","annual","2025-09-16",NULL,32.50,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1661,1077,4,"expired","monthly","2025-05-08","2025-09-11",39.00,0.00,"2025-05-22","Switched competitor","2026-04-24 22:09:13.186774"
1662,1077,6,"active","monthly","2025-09-11",NULL,84.15,15.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1663,1078,1,"cancelled","annual","2023-11-15","2024-07-16",0.00,0.00,NULL,"Switched competitor","2026-04-24 22:09:13.186774"
1664,1078,1,"active","annual","2024-07-16",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1665,1079,6,"active","monthly","2025-01-02",NULL,99.00,0.00,"2025-01-16",NULL,"2026-04-24 22:09:13.186774"
1666,1080,1,"active","monthly","2025-04-07",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1667,1081,3,"active","monthly","2023-04-15",NULL,19.00,0.00,"2023-04-29",NULL,"2026-04-24 22:09:13.186774"
1668,1082,2,"active","monthly","2024-09-17",NULL,12.00,0.00,"2024-10-01",NULL,"2026-04-24 22:09:13.186774"
1669,1083,2,"expired","monthly","2023-04-19","2023-12-14",12.00,0.00,"2023-05-03","Company reorganization","2026-04-24 22:09:13.186774"
1670,1083,5,"cancelled","annual","2023-12-14","2023-08-12",49.17,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1671,1084,2,"active","monthly","2024-07-04",NULL,12.00,0.00,"2024-07-18",NULL,"2026-04-24 22:09:13.186774"
1672,1085,5,"active","monthly","2025-01-25",NULL,59.00,0.00,"2025-02-08",NULL,"2026-04-24 22:09:13.186774"
1673,1086,4,"active","monthly","2023-03-29",NULL,39.00,0.00,"2023-04-12",NULL,"2026-04-24 22:09:13.186774"
1674,1087,5,"active","annual","2024-11-17",NULL,49.17,0.00,"2024-12-01",NULL,"2026-04-24 22:09:13.186774"
1675,1088,3,"active","annual","2024-05-21",NULL,15.83,0.00,"2024-06-04",NULL,"2026-04-24 22:09:13.186774"
1676,1089,4,"cancelled","monthly","2024-01-21","2024-12-31",39.00,0.00,"2024-02-04","Budget cuts","2026-04-24 22:09:13.186774"
1677,1089,7,"active","annual","2024-12-31",NULL,132.67,20.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1678,1090,2,"expired","annual","2025-04-25","2025-08-10",10.00,0.00,"2025-05-09","Missing features","2026-04-24 22:09:13.186774"
1679,1090,5,"cancelled","monthly","2025-08-10","2025-10-14",59.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1680,1090,4,"active","monthly","2025-10-14",NULL,39.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1681,1091,3,"expired","monthly","2024-03-22","2024-07-06",19.00,0.00,"2024-04-05","Switched competitor","2026-04-24 22:09:13.186774"
1682,1091,4,"cancelled","monthly","2024-07-06","2024-11-07",39.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1683,1092,2,"active","monthly","2024-02-22",NULL,12.00,0.00,"2024-03-07",NULL,"2026-04-24 22:09:13.186774"
1684,1093,2,"active","monthly","2023-10-13",NULL,9.60,20.00,"2023-10-27",NULL,"2026-04-24 22:09:13.186774"
1685,1094,1,"cancelled","monthly","2024-04-26","2024-09-25",0.00,10.00,NULL,"Switched competitor","2026-04-24 22:09:13.186774"
1686,1094,4,"active","monthly","2024-09-25",NULL,39.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1687,1095,5,"active","annual","2024-04-17",NULL,49.17,0.00,"2024-05-01",NULL,"2026-04-24 22:09:13.186774"
1688,1096,3,"active","monthly","2024-09-25",NULL,19.00,0.00,"2024-10-09",NULL,"2026-04-24 22:09:13.186774"
1689,1097,5,"active","monthly","2024-12-04",NULL,59.00,0.00,"2024-12-18",NULL,"2026-04-24 22:09:13.186774"
1690,1098,3,"active","annual","2024-09-02",NULL,15.83,0.00,"2024-09-16",NULL,"2026-04-24 22:09:13.186774"
1691,1099,1,"active","monthly","2024-01-24",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1692,1100,5,"active","annual","2023-02-21",NULL,49.17,0.00,"2023-03-07",NULL,"2026-04-24 22:09:13.186774"
1693,1101,4,"active","monthly","2024-06-02",NULL,39.00,0.00,"2024-06-16",NULL,"2026-04-24 22:09:13.186774"
1694,1102,2,"active","monthly","2024-10-09",NULL,12.00,0.00,"2024-10-23",NULL,"2026-04-24 22:09:13.186774"
1695,1103,2,"active","monthly","2024-04-30",NULL,12.00,0.00,"2024-05-14",NULL,"2026-04-24 22:09:13.186774"
1696,1104,2,"cancelled","annual","2023-03-03","2025-07-13",10.00,0.00,"2023-03-17","Budget cuts","2026-04-24 22:09:13.186774"
1697,1105,5,"cancelled","annual","2025-03-15","2025-06-06",49.17,0.00,"2025-03-29","Not using it","2026-04-24 22:09:13.186774"
1698,1105,4,"active","monthly","2025-06-06",NULL,39.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1699,1106,1,"cancelled","monthly","2023-09-15","2024-01-24",0.00,0.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
1700,1106,4,"active","monthly","2024-01-24",NULL,35.10,10.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1701,1107,5,"cancelled","monthly","2024-10-12","2025-02-21",59.00,0.00,"2024-10-26","Switched competitor","2026-04-24 22:09:13.186774"
1702,1108,1,"active","annual","2023-10-20",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1703,1109,1,"active","monthly","2025-07-11",NULL,0.00,10.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1704,1110,2,"cancelled","annual","2024-12-02","2025-01-29",10.00,0.00,"2024-12-16","Missing features","2026-04-24 22:09:13.186774"
1705,1111,4,"cancelled","monthly","2025-03-22","2025-09-12",39.00,0.00,"2025-04-05","Too expensive","2026-04-24 22:09:13.186774"
1706,1111,5,"active","annual","2025-09-12",NULL,49.17,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1707,1112,3,"expired","monthly","2024-03-13","2024-06-22",19.00,0.00,"2024-03-27","Missing features","2026-04-24 22:09:13.186774"
1708,1112,1,"cancelled","annual","2024-06-22","2025-05-30",0.00,0.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
1709,1113,5,"expired","annual","2025-09-10","2025-11-09",49.17,0.00,"2025-09-24","Company reorganization","2026-04-24 22:09:13.186774"
1710,1113,2,"paused","monthly","2025-11-09",NULL,12.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1711,1114,1,"active","monthly","2023-05-17",NULL,0.00,10.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1712,1115,1,"cancelled","monthly","2024-10-26","2025-02-06",0.00,0.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
1713,1115,6,"active","annual","2025-02-06",NULL,82.50,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1714,1116,1,"active","annual","2023-06-26",NULL,0.00,25.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1715,1117,4,"active","monthly","2024-10-08",NULL,39.00,0.00,"2024-10-22",NULL,"2026-04-24 22:09:13.186774"
1716,1118,1,"active","monthly","2025-03-12",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1717,1119,1,"cancelled","annual","2025-05-04","2025-06-06",0.00,0.00,NULL,"Company reorganization","2026-04-24 22:09:13.186774"
1718,1120,2,"active","annual","2023-01-02",NULL,10.00,0.00,"2023-01-16",NULL,"2026-04-24 22:09:13.186774"
1719,1121,4,"expired","monthly","2023-10-29","2024-03-09",39.00,0.00,"2023-11-12","Not using it","2026-04-24 22:09:13.186774"
1720,1121,7,"active","monthly","2024-03-09",NULL,199.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1721,1122,3,"expired","annual","2024-06-25","2024-11-10",15.83,0.00,"2024-07-09","Missing features","2026-04-24 22:09:13.186774"
1722,1122,3,"expired","monthly","2024-11-10","2025-05-14",19.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1723,1122,5,"active","monthly","2025-05-14",NULL,59.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1724,1123,2,"cancelled","monthly","2025-04-30","2025-06-29",12.00,0.00,"2025-05-14","Switched competitor","2026-04-24 22:09:13.186774"
1725,1123,5,"active","monthly","2025-06-29",NULL,59.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1726,1124,5,"active","annual","2024-04-12",NULL,49.17,0.00,"2024-04-26",NULL,"2026-04-24 22:09:13.186774"
1727,1125,4,"expired","monthly","2024-09-15","2025-06-11",39.00,0.00,"2024-09-29","Budget cuts","2026-04-24 22:09:13.186774"
1728,1125,3,"active","monthly","2025-06-11",NULL,19.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1729,1126,2,"active","annual","2024-01-11",NULL,10.00,0.00,"2024-01-25",NULL,"2026-04-24 22:09:13.186774"
1730,1127,1,"active","annual","2025-05-14",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1731,1128,5,"active","monthly","2023-10-13",NULL,59.00,0.00,"2023-10-27",NULL,"2026-04-24 22:09:13.186774"
1732,1129,3,"active","annual","2024-12-06",NULL,15.83,0.00,"2024-12-20",NULL,"2026-04-24 22:09:13.186774"
1733,1130,4,"active","monthly","2025-02-10",NULL,39.00,0.00,"2025-02-24",NULL,"2026-04-24 22:09:13.186774"
1734,1131,2,"expired","monthly","2024-08-06","2025-06-30",9.60,20.00,"2024-08-20","Company reorganization","2026-04-24 22:09:13.186774"
1735,1131,2,"cancelled","annual","2025-06-30","2024-10-09",8.50,15.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
1736,1132,2,"cancelled","monthly","2023-08-21","2024-04-14",12.00,0.00,"2023-09-04","Budget cuts","2026-04-24 22:09:13.186774"
1737,1132,4,"expired","monthly","2024-04-14","2024-12-19",39.00,0.00,NULL,"Too expensive","2026-04-24 22:09:13.186774"
1738,1132,3,"active","monthly","2024-12-19",NULL,19.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1739,1133,3,"active","annual","2023-03-26",NULL,15.83,0.00,"2023-04-09",NULL,"2026-04-24 22:09:13.186774"
1740,1134,1,"active","annual","2023-10-31",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1741,1135,1,"expired","monthly","2024-03-21","2025-02-07",0.00,0.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
1742,1135,1,"cancelled","monthly","2025-02-07","2025-05-02",0.00,0.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
1744,1136,2,"active","monthly","2023-05-22",NULL,12.00,0.00,"2023-06-05",NULL,"2026-04-24 22:09:13.186774"
1745,1137,2,"expired","monthly","2024-09-06","2024-11-21",10.20,15.00,"2024-09-20","Too expensive","2026-04-24 22:09:13.186774"
1746,1137,5,"expired","annual","2024-11-21","2025-05-27",49.17,0.00,NULL,"Switched competitor","2026-04-24 22:09:13.186774"
1747,1137,7,"cancelled","monthly","2025-05-27","2025-04-05",199.00,0.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
1748,1138,1,"cancelled","monthly","2023-03-27","2023-08-26",0.00,0.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
1749,1138,4,"active","annual","2023-08-26",NULL,32.50,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1750,1139,2,"active","monthly","2024-10-10",NULL,12.00,0.00,"2024-10-24",NULL,"2026-04-24 22:09:13.186774"
1751,1140,1,"active","annual","2024-02-07",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1752,1141,3,"paused","annual","2024-09-18",NULL,15.83,0.00,"2024-10-02",NULL,"2026-04-24 22:09:13.186774"
1753,1142,3,"expired","annual","2023-12-15","2024-09-08",14.25,10.00,"2023-12-29","Budget cuts","2026-04-24 22:09:13.186774"
1754,1142,5,"cancelled","monthly","2024-09-08","2024-10-20",59.00,0.00,NULL,"Missing features","2026-04-24 22:09:13.186774"
1755,1143,5,"active","monthly","2025-03-07",NULL,59.00,0.00,"2025-03-21",NULL,"2026-04-24 22:09:13.186774"
1756,1144,3,"cancelled","annual","2023-03-16","2023-08-26",15.83,0.00,"2023-03-30","Budget cuts","2026-04-24 22:09:13.186774"
1757,1144,4,"expired","monthly","2023-08-26","2024-07-10",39.00,0.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
1758,1144,5,"active","annual","2024-07-10",NULL,49.17,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1759,1145,4,"active","monthly","2024-08-09",NULL,39.00,0.00,"2024-08-23",NULL,"2026-04-24 22:09:13.186774"
1760,1146,3,"active","monthly","2025-09-09",NULL,19.00,0.00,"2025-09-23",NULL,"2026-04-24 22:09:13.186774"
1761,1147,3,"active","monthly","2023-12-09",NULL,19.00,0.00,"2023-12-23",NULL,"2026-04-24 22:09:13.186774"
1762,1148,2,"active","monthly","2025-02-28",NULL,12.00,0.00,"2025-03-14",NULL,"2026-04-24 22:09:13.186774"
1763,1149,1,"active","monthly","2024-04-18",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1764,1150,2,"expired","monthly","2025-03-25","2025-08-06",10.20,15.00,"2025-04-08","Budget cuts","2026-04-24 22:09:13.186774"
1765,1150,2,"cancelled","monthly","2025-08-06","2025-10-08",10.20,15.00,NULL,"Not using it","2026-04-24 22:09:13.186774"
1766,1150,6,"active","monthly","2025-10-08",NULL,99.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1767,1151,2,"active","monthly","2023-04-25",NULL,12.00,0.00,"2023-05-09",NULL,"2026-04-24 22:09:13.186774"
1768,1152,2,"active","monthly","2023-02-15",NULL,12.00,0.00,"2023-03-01",NULL,"2026-04-24 22:09:13.186774"
1769,1153,1,"cancelled","monthly","2024-11-04","2025-06-21",0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1770,1154,2,"active","monthly","2023-04-01",NULL,12.00,0.00,"2023-04-15",NULL,"2026-04-24 22:09:13.186774"
1771,1155,3,"cancelled","annual","2024-12-28","2025-01-30",15.83,0.00,"2025-01-11","Not using it","2026-04-24 22:09:13.186774"
1772,1156,1,"active","monthly","2023-02-12",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1773,1157,6,"active","monthly","2024-02-12",NULL,99.00,0.00,"2024-02-26",NULL,"2026-04-24 22:09:13.186774"
1774,1158,4,"cancelled","annual","2024-01-23","2024-06-28",32.50,0.00,"2024-02-06","Budget cuts","2026-04-24 22:09:13.186774"
1775,1158,4,"active","annual","2024-06-28",NULL,29.25,10.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1776,1159,2,"cancelled","monthly","2023-07-27","2024-01-24",12.00,0.00,"2023-08-10","Too expensive","2026-04-24 22:09:13.186774"
1777,1159,3,"active","annual","2024-01-24",NULL,12.67,20.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1778,1160,5,"paused","annual","2025-02-20",NULL,49.17,0.00,"2025-03-06",NULL,"2026-04-24 22:09:13.186774"
1779,1161,5,"cancelled","monthly","2024-01-21","2024-07-16",59.00,0.00,"2024-02-04","Switched competitor","2026-04-24 22:09:13.186774"
1780,1162,4,"cancelled","annual","2023-09-30","2024-03-20",32.50,0.00,"2023-10-14","Too expensive","2026-04-24 22:09:13.186774"
1781,1162,5,"cancelled","monthly","2024-03-20","2024-12-15",44.25,25.00,NULL,"Missing features","2026-04-24 22:09:13.186774"
1782,1162,3,"active","annual","2024-12-15",NULL,14.25,10.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1783,1163,4,"active","monthly","2025-07-18",NULL,39.00,0.00,"2025-08-01",NULL,"2026-04-24 22:09:13.186774"
1784,1164,2,"active","monthly","2024-01-09",NULL,10.80,10.00,"2024-01-23",NULL,"2026-04-24 22:09:13.186774"
1785,1165,2,"active","annual","2024-04-23",NULL,10.00,0.00,"2024-05-07",NULL,"2026-04-24 22:09:13.186774"
1786,1166,1,"active","monthly","2024-01-05",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1787,1167,2,"active","monthly","2025-04-14",NULL,12.00,0.00,"2025-04-28",NULL,"2026-04-24 22:09:13.186774"
1788,1168,3,"expired","annual","2025-01-04","2025-05-30",15.83,0.00,"2025-01-18",NULL,"2026-04-24 22:09:13.186774"
1789,1168,4,"active","monthly","2025-05-30",NULL,39.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1790,1169,2,"active","monthly","2023-11-05",NULL,12.00,0.00,"2023-11-19",NULL,"2026-04-24 22:09:13.186774"
1791,1170,3,"cancelled","monthly","2023-05-26","2023-11-13",19.00,0.00,"2023-06-09","Switched competitor","2026-04-24 22:09:13.186774"
1792,1170,3,"expired","annual","2023-11-13","2024-09-13",15.83,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1793,1170,4,"active","annual","2024-09-13",NULL,32.50,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1794,1171,1,"active","monthly","2023-09-23",NULL,0.00,0.00,NULL,NULL,"2026-04-24 22:09:13.186774"
1795,1172,4,"active","annual","2024-08-14",NULL,32.50,0.00,"2024-08-28",NULL,"2026-04-24 22:09:13.186774"
1796,1173,5,"active","monthly","2025-08-16",NULL,59.00,0.00,"2025-08-30",NULL,"2026-04-24 22:09:13.186774"
1797,1174,1,"expired","monthly","2023-05-07","2023-09-01",0.00,25.00,NULL,"Budget cuts","2026-04-24 22:09:13.186774"
